epoch,tput_uerr,protocol,tput_u,bandwidth,mcs_type,tput_d,avg_mcs,tx_bitrate,client_dl,pq_retried,ttl,rx_retries,avg_util_all,band,tput,tx_rate,client_tx_airtime,avg_util_rx_other_bss,rx_bytes,wirelink_dl_mbps,pq_dropped,upload,connect_time_sec,tput_theta1,tput_theta0,last_seen,sum_txpkts,wan_dl,download,rt,avg_util_rx_in_bss,tput_derr,roam_count,avg_util_tx,pq_airuse,rx_bps,rx_bitrate,pq_throughput,num_streams,pq_requested,avg_noise,tput_theta2,wirelink_up_mbps,pq_rtsfail,avg_rssi,os,error_rate,jitter,family,rx_rate,tput_airtime_rx,tx_bps,chanutil_intf,client_txrx_bw,free_bw,available_bw,tx_pkts,rssi,manufacture,rx_pkts,idle_time,dual_band,vlan_id,num_locating_aps,latency,uptime,proto,tx_retries,ping,tput_airtime_tx,tput_max,key_mgmt,channel,tx_power_max,avg_nclients,mcs_drops,avg_util_non_wifi,pq_max_used,tput_max_u,snr,tx_bytes,sum_active,avg_util_unknown_wifi,avg_snr,pq_length,tx_power,id
1511987680,66.97270665,ac,230.6444641,40,VHT,256.2716268,19,360,256.2716268,2255,265,172674,0.881605766,5,1,300,0,0.095881682,896730838,122,1248,127.109,322,5,335.039305,1511987646,16908,122,130.205,1511987580,0.681399709,66.97270665,0,0.054659583,240,378030,24,850,2,37505,-91,-78.76145894,47.062,45,-41,Sierra,0.012585038,1.111111111,Mac,270,0.765301687,21659163,0.145546474,15,4.735769372,17.06117444,489618,-43,Apple,383668,0,TRUE,1,1,13,371,ac,109564,2,0.765301687,334.8635332,WPA2-PSK/CCMP,161,10,8,0,0.008492311,575,334.8635332,39,1095950219,0,0.041172482,50,576,10,dca9046ee55a
1511988271,70.39313875,ac,240.8475398,40,VHT,267.6083776,19,400,267.6083776,2,265,307482,0.303308179,5,0,360,0,0.202872628,1633512157,121.8101431,0,151.751,949,5,352.1158472,1511988236,23,121.8101431,151.062,1511988180,0.006893057,70.39313875,0,0.038348244,9,255190,24,1,2,23,-84,-79.79815715,60.58157574,0,-40,Sierra,0.00905662,1.888888889,Mac,400,0.760325175,12047372,0.258066878,0,27.86767283,24.52875327,862443,-42,Apple,692737,0,TRUE,1,1,0,959,ac,178244,2,0.760325175,351.9656937,WPA2-PSK/CCMP,161,10,8,0,0.010669593,2,351.9656937,47,1916653401,0,0.044524657,44,576,10,dca9046ee55a
1511988321,70.36302136,ac,226.6234178,40,VHT,251.8037975,19,400,251.8037975,0,273,307482,0.28627088,5,0,360,0,0.144913611,1633512157,122,0,103.9,1009,5,351.9981525,1511988236,78,122,127.794,1511988240,0.010974664,70.36302136,0,0.025635542,37,255190,24,11,2,78,-87,-79.80562766,60.676,1,-42,Sierra,0.008847998,0.888888889,Mac,400,0.715727644,12047372,0.249660673,0,28.54916482,25.36154288,862443,-42,Apple,692737,0,TRUE,1,1,1,959,ac,178244,2,0.715727644,351.8151068,WPA2-PSK/CCMP,161,10,8,0,0.017269058,2,351.8151068,47,1916653401,1,0.087478005,45,576,10,dca9046ee55a
1512492446,66.74262511,ac,241.4709923,40,VHT,268.3011025,19,400,268.3011025,3,283,3010,0.140857668,5,0,300,0,0.108495439,5171959,111.281163,0,26.09,131,5,337.3342442,1512492428,26,111.281163,144.677,1512492360,5.63E-04,66.74262511,0,0.025118003,8,2222060,24,1,2,26,-92,-78.61749358,53.0443276,2,-54,Windows 10,0.011351543,1.333333333,,400,0.803987263,145051057,0.115176258,1,34.36569328,32.9929497,92620,-59,Hon Hai Precision Ind. Co.,28981,0,TRUE,1,1,2,151,ac,18206,5,0.803987263,333.7131255,WPA2-PSK/CCMP,44,8,3,0,2.91E-04,0,333.7131255,33,277370699,0,0.006389839,38,576,8,441ca8e1f193
1512492495,66.00269264,ac,238.5827049,40,VHT,265.0918943,17,300,265.0918943,3389,293,3010,0.767019567,5,81,300,0,0.102217425,5171959,116.5802716,0,22.75,192,5,338.2700705,1512492428,35892,116.5802716,153.43,1512492420,0.044432431,66.00269264,0,0.612898598,419,2222060,400,81385,2,35901,-92,-79.44059842,55.57025061,103,-61,Windows 10,4.96E-04,1.777777778,,400,0.803275999,145051057,0.109688538,25,9.319217328,32.52325943,92620,-59,Hon Hai Precision Ind. Co.,28981,0,TRUE,1,1,6,151,ac,18206,6,0.803275999,330.0134632,WPA2-PSK/CCMP,44,8,3,0,2.76E-04,47,330.0134632,33,277370699,1,0.007194947,31,576,8,441ca8e1f193
1512000523,57.94227503,ac,210.0603617,40,VHT,233.4004019,17,270,233.4004019,6970,265,299115,0.884268225,5,65,400,0,0.084777183,4079085930,103.2002584,0,43.046,2726,5,291.8348452,1512000488,27431,103.2002584,168.319,1512000420,0.038255627,57.94227503,0,0.75638073,396,39800903,400,64847,2,27609,-91,-76.57916797,51.32605638,105,-52,Sierra,0.001419119,1.333333333,Mac,24,0.805630783,1378879,0.089631868,30,4.629270996,32.3181994,4526846,-53,Apple,2538613,2,TRUE,1,1,11,2755,ac,1074035,2,0.805630783,289.7113751,WPA2-PSK/CCMP,44,8,6,0,3.80E-04,108,289.7113751,39,9680883474,1,0.004474576,39,576,8,dca9046ee55a
1512493163,67.85124038,ac,244.3735159,40,VHT,271.5261287,18,360,271.5261287,453,296,80240,0.240722044,5,0,400,0,0.183134664,995674906,116.5802716,0,26.73,844,5,343.4274694,1512493159,8412,116.5802716,155.881,1512493080,2.88E-04,67.85124038,0,0.046585064,1673,26907398,270,409,2,10248,-91,-78.99267823,55.57025061,286,-57,Windows 10,4.15E-04,1.555555556,,216,0.800357156,633979,0.193848936,1,30.37111824,29.62148658,1968781,-56,Hon Hai Precision Ind. Co.,814879,0,TRUE,1,1,0,874,ac,328342,5,0.800357156,339.2562019,WPA2-PSK/CCMP,44,8,4,0,1.43E-04,11,339.2562019,36,5115301229,1,0.010571714,34,576,7,441ca8e1f193
1512493201,67.85124038,ac,244.3735159,40,VHT,271.5261287,18,360,271.5261287,453,295,80240,0.240722044,5,0,400,0,0.183134664,995674906,116.5802716,0,24.665,844,5,343.4274694,1512493159,8412,116.5802716,118.441,1512493080,2.88E-04,67.85124038,0,0.046585064,1673,26907398,270,409,2,10248,-91,-78.99267823,55.57025061,286,-57,Windows 10,4.15E-04,0.777777778,,216,0.800357156,633979,0.193848936,1,30.37111824,29.62148658,1968781,-56,Hon Hai Precision Ind. Co.,814879,0,TRUE,1,1,0,874,ac,328342,6,0.800357156,339.2562019,WPA2-PSK/CCMP,44,8,4,0,1.43E-04,11,339.2562019,36,5115301229,1,0.010571714,34,576,7,441ca8e1f193
1512492788,67.4762058,ac,243.6952595,40,VHT,270.7725105,17,360,270.7725105,10217,292,29764,0.730631041,5,149,360,0,0.109716728,325005124,114.7587065,0,20.63,488,5,341.7797648,1512492699,62774,114.7587065,150.051,1512492720,0.042641399,67.4762058,0,0.570019393,725,3985235,400,148148,2,62815,-91,-79.69947879,54.70196626,258,-58,Windows 10,4.56E-04,1.555555556,,324,0.802571832,112288865,0.117970248,23,10.77475837,32.19567204,709213,-59,Hon Hai Precision Ind. Co.,287311,0,TRUE,1,1,6,419,ac,117411,6,0.802571832,337.381029,WPA2-PSK/CCMP,44,8,3,0,0.003367709,47,337.381029,33,1871347547,1,0.004885811,33,576,8,441ca8e1f193
1512492825,67.4762058,ac,243.6952595,40,VHT,270.7725105,17,360,270.7725105,10217,263,39320,0.730631041,5,149,360,0,0.109716728,470430077,114.7587065,0,25.732,488,5,341.7797648,1512492789,62774,114.7587065,141.565,1512492720,0.042641399,67.4762058,0,0.570019393,725,24590998,400,148148,2,62815,-91,-79.69947879,54.70196626,258,-58,Windows 10,4.56E-04,3.888888889,,24,0.802571832,604956,0.117970248,23,10.77475837,32.19567204,932333,-54,Hon Hai Precision Ind. Co.,389121,0,TRUE,1,1,6,508,ac,153226,5,0.802571832,337.381029,WPA2-PSK/CCMP,44,8,3,0,0.003367709,47,337.381029,38,2420592916,1,0.004885811,33,576,8,441ca8e1f193
1512000069,54.89521192,ac,193.227221,40,VHT,214.6969122,17,300,214.6969122,2188,276,243776,0.573147523,5,1,300,0,0.119694882,3097313460,109.270865,0,44.359,2300,5,283.5697713,1512000028,22932,109.270865,123.741,1512000000,0.251146096,54.89521192,0,0.171424694,2438,51275314,324,1224,2,27789,-90,-76.03640447,54.34523777,444,-59,Sierra,0.001308901,0.444444444,Mac,324,0.782206333,1481526,0.150576734,12,17.07409906,26.55826861,3404293,-60,Apple,1929785,0,TRUE,1,1,1,2300,ac,803048,2,0.782206333,274.4760596,WPA2-PSK/CCMP,44,8,6,0,7.89E-04,32,274.4760596,30,7279461839,1,0.030092889,31,576,8,dca9046ee55a
1512000107,43.84468792,ac,157.1694505,40,VHT,174.6327228,14,180,174.6327228,17195,239,243776,0.848022069,5,80,300,0,0.10139178,3097313460,110.9017719,0,44.827,2359,5,283.7317896,1512000028,32972,110.9017719,80.735,1512000060,0.042606925,43.84468792,0,0.689131084,490,51275314,270,80051,2,32949,-92,-71.11648404,55.15635992,276,-65,Sierra,0.001324706,6.444444444,Mac,324,0.796596948,1481526,0.11628406,28,6.079117252,31.08376913,3404293,-60,Apple,1929785,0,TRUE,1,1,13,2300,ac,803048,3,0.796596948,219.2234396,WPA2-PSK/CCMP,44,8,6,0,0.009316576,47,219.2234396,30,7279461839,1,0.005575704,27,576,8,dca9046ee55a
1512492563,66.95381743,ac,241.3512893,40,VHT,268.1680992,19,400,268.1680992,4,288,8680,0.216730346,5,0,400,0,0.178994258,105254744,116.5802716,0,24.253,250,5,339.7891427,1512492518,51,116.5802716,137.852,1512492480,4.59E-04,66.95381743,0,0.02733711,16,4109,400,25,2,51,-92,-80,55.57025061,4,-59,Windows 10,3.85E-04,1.444444444,,400,0.801053949,2887,0.188934315,1,31.33078615,30.04262742,216728,-60,Hon Hai Precision Ind. Co.,91962,0,TRUE,1,1,1,240,ac,33076,4,0.801053949,334.7690872,WPA2-PSK/CCMP,44,8,3,0,1.95E-04,2,334.7690872,32,563536183,1,0.009744771,33,576,8,441ca8e1f193
1512492600,66.95381743,ac,241.3512893,40,VHT,268.1680992,19,400,268.1680992,4,251,8680,0.216730346,5,0,400,0,0.178994258,105254744,116.5802716,0,24.619,250,5,339.7891427,1512492518,51,116.5802716,147.96,1512492480,4.59E-04,66.95381743,0,0.02733711,16,4109,400,25,2,51,-92,-80,55.57025061,4,-59,Windows 10,3.85E-04,1,,400,0.801053949,2887,0.188934315,1,31.33078615,30.04262742,216728,-60,Hon Hai Precision Ind. Co.,91962,0,TRUE,1,1,1,240,ac,33076,4,0.801053949,334.7690872,WPA2-PSK/CCMP,44,8,3,0,1.95E-04,2,334.7690872,32,563536183,1,0.009744771,33,576,8,441ca8e1f193
1512000235,41.73488565,ac,146.7831512,40,VHT,163.0923902,15,270,163.0923902,3632,283,277950,0.625824453,5,1,180,0,0.108062356,3525424726,116.100298,0,39.93,2429,5,279.5422185,1512000218,28400,116.100298,83.232,1512000120,0.307697039,41.73488565,0,0.17846934,2321,1853553,324,1513,2,35659,-92,-69.39979623,57.74181704,733,-64,Sierra,0.001363202,6.666666667,Mac,243,0.781563853,86134519,0.139658074,14,14.9670219,26.03008382,3831534,-65,Apple,2181224,0,TRUE,1,1,1,2488,ac,960004,2,0.781563853,208.6744283,WPA2-PSK/CCMP,44,8,6,0,0.00316992,36,208.6744283,27,8145346075,1,0.028425798,28,576,8,dca9046ee55a
1512000288,53.80892053,ac,193.8949505,40,VHT,215.4388339,17,360,215.4388339,3757,230,277950,0.559968093,5,56,180,0,0.120284741,3525424726,104.6537905,0,39.301,2547,5,277.4533699,1512000218,33515,104.6537905,154.315,1512000240,0.226208422,53.80892053,0,0.203202803,1965,1853553,400,55969,2,35259,-92,-71.32801149,52.04896225,889,-54,Sierra,0.001483655,0.888888889,Mac,243,0.800755086,86134519,0.130556868,13,17.60127628,27.85037401,3831534,-65,Apple,2181224,0,TRUE,1,1,5,2488,ac,960004,1,0.800755086,269.0446027,WPA2-PSK/CCMP,44,8,6,0,5.39E-04,47,269.0446027,27,8145346075,1,0.009733184,38,576,8,dca9046ee55a
1512001068,45.46818316,ac,163.4177328,40,VHT,181.5752586,17,216,181.5752586,3137,270,17712,0.60412416,5,1,240,0,0.099996681,380604286,110.9017719,0,48.882,243,5,308.8579984,1512001039,22933,110.9017719,107.326,1512001020,0.296709927,45.46818316,0,0.194852561,2526,12067985,243,1226,2,28119,-92,-69.12819061,55.15635992,1043,-64,Sierra,0.001808234,1.111111111,Mac,360,0.798691507,21431758,0.112561673,14,15.83503359,27.49696665,492413,-64,Apple,252797,0,TRUE,1,1,1,253,ac,112788,2,0.798691507,227.3409158,WPA2-PSK/CCMP,44,8,6,0,7.32E-05,39,227.3409158,28,1115310439,1,0.012491775,28,576,8,dca9046ee55a
1512001105,45.46818316,ac,163.4177328,40,VHT,181.5752586,17,216,181.5752586,3137,233,17712,0.60412416,5,1,240,0,0.099996681,380604286,110.9017719,0,47.399,243,5,308.8579984,1512001039,22933,110.9017719,95.768,1512001020,0.296709927,45.46818316,0,0.194852561,2526,12067985,243,1226,2,28119,-92,-69.12819061,55.15635992,1043,-64,Sierra,0.001808234,1.333333333,Mac,360,0.798691507,21431758,0.112561673,14,15.83503359,27.49696665,492413,-64,Apple,252797,0,TRUE,1,1,1,253,ac,112788,2,0.798691507,227.3409158,WPA2-PSK/CCMP,44,8,6,0,7.32E-05,39,227.3409158,28,1115310439,1,0.012491775,28,576,8,dca9046ee55a
1511987555,66.05433732,ac,209.4081149,40,VHT,232.6756832,19,360,232.6756832,1438,200,74641,0.654727879,5,0,400,0,0.146007412,377516803,122,0,103.876,192,5,330.4513825,1511987456,9195,122,138.906,1511987460,0.360260135,66.05433732,0,0.031235688,142,106218156,24,501,2,22342,-84,-78.58202349,47.062,25,-41,Sierra,0.006090058,0.777777778,Mac,243,0.70449782,1246675,0.263232056,8,13.81088484,18.56925223,229381,-41,Apple,165497,0,TRUE,1,1,14,182,ac,56922,2,0.70449782,330.2716866,WPA2-PSK/CCMP,161,10,9,0,0.008315716,390,330.2716866,39,530006345,1,0.108908929,43,576,10,dca9046ee55a
1511987592,66.85446822,ac,224.5961957,40,VHT,249.5513285,17,300,249.5513285,11881,263,129272,0.794674471,5,146,400,0,0.100184945,655521763,122,271,117.135,262,5,334.417063,1511987556,59790,122,145.275,1511987520,0.024976418,66.85446822,0,0.599014145,896,97875119,200,145389,2,59904,-84,-78.72448855,47.062,120,-40,Sierra,0.005854559,1.111111111,Mac,216,0.746550934,1037970,0.170683907,24,8.213021172,29.20863564,353376,-43,Apple,280013,0,TRUE,1,1,14,282,ac,85412,2,0.746550934,334.2723411,WPA2-PSK/CCMP,161,10,8,0,0.030516968,575,334.2723411,34,791400660,1,0.039981994,44,576,9,dca9046ee55a
1511989756,47.41365967,ac,148.5783462,40,VHT,165.0870513,9,200,165.0870513,3,295,490225,0.413012825,5,0,200,0,0.248918544,2535468236,122,0,36.514,2403,5,269.1520037,1511989686,22,122,25.211,1511989680,0.00408561,47.41365967,0,0.03375218,9,3796,24,1,2,22,-84,-70,60.676,3,-60,Sierra,0.016506128,8.111111111,Mac,24,0.696369158,1412,0.375175035,0,23.479487,20.52473268,1317272,-62,Apple,1099084,0,TRUE,1,1,0,2403,ac,391172,2,0.696369158,237.0682984,WPA2-PSK/CCMP,161,10,6,0,0.050999822,1,237.0682984,22,2834657802,1,0.075256669,24,576,10,dca9046ee55a
1511987404,65.67891557,ac,211.8039051,40,VHT,235.3376724,19,400,235.3376724,0,251,31,0.275437635,5,0,400,0,0.144896459,163821,122,0,118.296,63,5,328.5431386,1511987356,23,122,120.992,1511987280,0.002882579,65.67891557,0,0.023915054,11,7721,24,10,2,23,-85,-78.50488722,47.062,1,-40,Sierra,0,1.111111111,Mac,24,0.71663081,17774,0.248640003,0,28.98249458,25.62176503,421,-42,Apple,706,1,TRUE,1,,0,83,ac,44,2,0.71663081,328.3945779,WPA2-PSK/CCMP,161,10,8,0,0.054871529,0,328.3945779,49,228666,0,0.048872015,45,576,10,dca9046ee55a
1511987461,65.8471378,ac,231.7672616,40,VHT,257.5191796,17,360,257.5191796,6019,295,74641,0.872381542,5,28,400,0,0.08299124,377516803,122,0,99.289,122,5,329.4559073,1511987456,26861,122,166.209,1511987340,0.710472084,65.8471378,0,0.047999035,454,106218156,270,29174,2,47938,-86,-78.54954829,47.062,61,-42,Sierra,0.00247763,4.111111111,Mac,243,0.782172736,1246675,0.113910423,16,5.10473834,17.75412859,229381,-41,Apple,165497,0,TRUE,1,1,14,182,ac,56922,2,0.782172736,329.235689,WPA2-PSK/CCMP,161,10,8,0,0.004715876,322,329.235689,39,530006345,1,0.026203307,44,576,10,dca9046ee55a
1511990725,63.19243988,ac,202.1220226,40,VHT,224.5800251,19,400,224.5800251,1,230,789552,0.390123551,5,0,400,0,0.247248001,4631927588,117.0144727,0,155.578,3349,5,316.1526184,1511990656,13,117.0144727,135.739,1511990580,0.001909341,63.19243988,0,0.030723217,5,2783,24,1,2,13,-89,-77.07075418,58.19647659,0,-40,Sierra,0.015914704,1.444444444,Mac,24,0.710781307,1212,0.357490993,0,24.39505797,21.22246918,2158952,-41,Apple,1948903,1,TRUE,1,1,0,3369,ac,670410,2,0.710781307,315.9621994,WPA2-PSK/CCMP,161,10,7,0,0.018791785,1,315.9621994,40,4380926783,0,0.091451207,49,576,10,dca9046ee55a
1511990769,64.03750397,ac,221.4655322,40,VHT,246.0728135,15,243,246.0728135,15053,287,826880,0.829861094,5,131,360,0,0.107106627,4997077745,122,0,170.893,3419,5,320.4657931,1511990756,53587,122,128.87,1511990700,0.024608712,64.03750397,0,0.652064851,922,40306097,400,130266,2,53768,-86,-77.24029341,60.676,123,-42,Sierra,0.015637827,0.444444444,Mac,400,0.768527186,84830265,0.153187532,26,6.805556228,29.84501376,2377836,-43,Apple,2108545,0,TRUE,1,1,14,3469,ac,722840,2,0.768527186,320.1875199,WPA2-PSK/CCMP,161,10,8,0,0.010290033,476,320.1875199,41,4871354599,1,0.035790872,44,576,10,dca9046ee55a
1511987993,69.26173613,ac,207.8039581,40,VHT,230.8932867,19,400,230.8932867,9,242,220396,0.41599111,5,0,400,0,0.207025918,1137405686,122,0,133.539,630,5,346.6026656,1511987936,446,122,148.882,1511987880,0.004689023,69.26173613,0,0.045083752,121,127785,24,716,2,452,-88,-79.3577858,47.062,10,-44,Sierra,0.010986428,0.666666667,Mac,24,0.666726824,66532,0.366218335,1,23.36035559,21.06739482,602514,-44,Apple,483062,0,TRUE,1,1,1,660,ac,134512,2,0.666726824,346.3086807,WPA2-PSK/CCMP,161,10,9,0,0.039760999,15,346.3086807,43,1328439540,0,0.119431419,44,576,10,dca9046ee55a
1511988039,69.72609854,ac,222.4930685,40,VHT,247.2145206,18,324,247.2145206,5157,296,299877,0.331990669,5,71,400,0,0.187227988,1582199515,122,0,121.718,750,5,348.7603526,1511988036,31970,122,155.323,1511988000,0.003654977,69.72609854,0,0.028998626,629,124600524,270,71033,2,35967,-85,-79.47655959,47.062,94,-40,Sierra,0.009097695,0.666666667,Mac,243,0.709101831,1213479,0.299337066,1,26.72037325,24.74584501,850137,-44,Apple,672431,0,TRUE,1,1,14,760,ac,176781,2,0.709101831,348.6304927,WPA2-PSK/CCMP,161,10,7,0,0.025528204,326,348.6304927,39,1900256795,1,0.086580873,45,576,10,dca9046ee55a
1512000994,56.71088719,ac,202.654127,40,VHT,225.1712522,17,300,225.1712522,13168,254,4694,0.890633099,5,75,300,0,0.100991835,184655845,110.9017719,0,44.379,184,5,310.166345,1512000948,31287,110.9017719,126.82,1512000960,0.027463513,56.71088719,0,0.744513728,346,54488,400,74753,2,31443,-92,-73.83022647,55.15635992,187,-62,Sierra,7.34E-04,1.666666667,Mac,24,0.794102379,2580975,0.118655859,30,4.374676044,31.72820974,263226,-54,Apple,133839,1,TRUE,1,1,11,164,ac,33450,2,0.794102379,283.5544359,WPA2-PSK/CCMP,44,8,6,0,3.45E-04,47,283.5544359,38,610811650,1,0.017319122,30,576,8,dca9046ee55a
1512001031,56.71088719,ac,202.654127,40,VHT,225.1712522,17,300,225.1712522,13168,271,4694,0.890633099,5,75,300,0,0.100991835,184655845,110.9017719,0,45.236,184,5,310.166345,1512000948,31287,110.9017719,128.99,1512000960,0.027463513,56.71088719,0,0.744513728,346,54488,400,74753,2,31443,-92,-73.83022647,55.15635992,187,-62,Sierra,7.34E-04,3.111111111,Mac,24,0.794102379,2580975,0.118655859,30,4.374676044,31.72820974,263226,-54,Apple,133839,1,TRUE,1,1,11,164,ac,33450,2,0.794102379,283.5544359,WPA2-PSK/CCMP,44,8,6,0,3.45E-04,47,283.5544359,38,610811650,1,0.017319122,30,576,8,dca9046ee55a
1512001159,41.98780357,ac,150.8056235,40,VHT,167.5618039,16,243,167.5618039,20132,269,30667,0.882155776,5,98,240,0,0.107075493,588826570,109.270865,0,42.702,302,5,305.6697586,1512001129,40441,109.270865,112.502,1512001080,0.033683021,41.98780357,0,0.728225179,536,280759,270,98192,2,40451,-91,-68.92638815,54.34523777,343,-65,Sierra,0.003127603,1.777777778,Mac,270,0.798145126,9592187,0.120247575,29,4.713768968,31.37880248,683448,-69,Apple,368372,0,TRUE,1,1,12,342,ac,185008,2,0.798145126,209.9390178,WPA2-PSK/CCMP,44,8,6,0,0.003709923,47,209.9390178,23,1484514864,1,0.009462159,26,576,8,dca9046ee55a
1512001196,36.29848662,ac,124.7114094,40,VHT,138.5682327,15,180,138.5682327,5323,293,30667,0.611149353,5,46,240,0,0.074813632,588826570,112.5821001,0,39.478,362,5,303.3413143,1512001129,27757,112.5821001,103.923,1512001140,0.314905022,36.29848662,0,0.169756441,1366,280759,243,46173,2,29302,-91,-68.99216182,55.99206151,337,-67,Sierra,0.003189021,2.555555556,Mac,270,0.763493168,9592187,0.12648789,13,15.55402588,26.31010388,683448,-69,Apple,368372,0,TRUE,1,1,7,342,ac,185008,2,0.763493168,181.4924331,WPA2-PSK/CCMP,44,8,6,0,0.020289303,47,181.4924331,23,1484514864,1,0.031384955,24,576,8,dca9046ee55a
1512493013,67.59735067,ac,240.075909,40,VHT,266.7510099,17,300,266.7510099,3631,256,58427,0.764286982,5,79,360,0,0.069099326,725972680,116.5802716,0,24.352,666,5,343.5104077,1512492969,33507,116.5802716,146.67,1512492900,0.046377238,67.59735067,0,0.625738309,413,15954522,400,79290,2,33587,-92,-79.56983519,55.57025061,156,-59,Windows 10,4.53E-04,2.111111111,,270,0.789235103,393041,0.092171434,26,9.428520728,32.96302224,1445580,-59,Hon Hai Precision Ind. Co.,601118,0,TRUE,1,1,0,686,ac,241494,5,0.789235103,337.9867533,WPA2-PSK/CCMP,44,8,4,0,3.33E-04,47,337.9867533,33,3759316863,1,0.022738662,33,576,8,441ca8e1f193
1512493050,67.83727331,ac,243.9606973,40,VHT,271.0674415,18,400,271.0674415,592,293,58427,0.500595,5,0,360,0,0.14069637,725972680,118.4605967,0,23.776,726,5,342.8425595,1512492969,10948,118.4605967,146.992,1512492960,0.191689713,67.83727331,0,0.156175167,2322,15954522,270,519,2,13180,-92,-78.65063643,56.46654411,342,-56,Windows 10,4.51E-04,3.333333333,,270,0.799169625,393041,0.15273012,10,19.97619998,28.16213842,1445580,-59,Hon Hai Precision Ind. Co.,601118,0,TRUE,1,1,0,686,ac,241494,5,0.799169625,339.1863665,WPA2-PSK/CCMP,44,8,4,0,3.55E-04,16,339.1863665,33,3759316863,1,0.011678409,36,576,8,441ca8e1f193
1511991181,12.14979764,ac,39.19089457,40,VHT,43.54543841,3,81,43.54543841,3015,254,936957,0.447822288,5,2,54,0,0.11486093,5712348277,121.0236329,0,4.83,3867,5,314.6550402,1511991136,2943,121.0236329,10.244,1511991120,0.018564142,12.14979764,0,0.179635707,125,149885,8,1985,2,1005,-83,-70,60.19040941,445,-78,Sierra,0.01897604,9.333333333,Mac,6,0.688714643,41189,0.249622439,6,22.08710848,25.82903932,2607518,-82,Apple,2408572,0,TRUE,1,1,8,3847,ac,878326,2,0.688714643,60.7489882,WPA2-PSK/CCMP,161,10,7,0,0.023991243,22,60.7489882,0,5263534479,3,0.110770265,5,576,10,dca9046ee55a
1511991229,12.14979764,ac,39.19089457,40,VHT,43.54543841,3,81,43.54543841,3015,299,942669,0.447822288,5,2,120,0,0.11486093,5729984841,121.0236329,0,1.104,3867,5,314.6550402,1511991226,2943,121.0236329,7.196,1511991120,0.018564142,12.14979764,0,0.179635707,125,1532660,8,1985,2,1005,-83,-70,60.19040941,445,-78,Sierra,0.01897604,1.333333333,Mac,12,0.688714643,35444,0.249622439,6,22.08710848,25.82903932,2622506,-77,Apple,2424795,3,TRUE,1,1,8,3937,ac,906179,2,0.688714643,60.7489882,WPA2-PSK/CCMP,161,10,7,0,0.023991243,22,60.7489882,8,5296469025,3,0.110770265,5,576,10,dca9046ee55a
1512000325,53.80892053,ac,193.8949505,40,VHT,215.4388339,17,360,215.4388339,3757,283,286535,0.559968093,5,56,240,0,0.120284741,3705617419,104.6537905,0,42.216,2547,5,277.4533699,1512000308,33515,104.6537905,163.596,1512000240,0.226208422,53.80892053,0,0.203202803,1965,3167316,400,55969,2,35259,-92,-71.32801149,52.04896225,889,-54,Sierra,0.001483655,1.111111111,Mac,360,0.800755086,164047567,0.130556868,13,17.60127628,27.85037401,4089992,-53,Apple,2308594,0,TRUE,1,1,5,2577,ac,1003804,2,0.800755086,269.0446027,WPA2-PSK/CCMP,44,8,6,0,5.39E-04,47,269.0446027,37,8753441333,1,0.009733184,38,576,8,dca9046ee55a
1512000362,55.04736472,ac,197.8673599,40,VHT,219.8526222,17,324,219.8526222,11539,271,286535,0.87600399,5,118,240,0,0.110417798,3705617419,112.5821001,0,44.819,2607,5,281.227621,1512000308,48520,112.5821001,149.731,1512000300,0.034207303,55.04736472,0,0.718907993,492,3167316,400,117665,2,48530,-91,-74.13703691,55.99206151,312,-55,Sierra,0.001453877,2.111111111,Mac,360,0.798776193,164047567,0.122888694,29,4.959840392,31.30405336,4089992,-53,Apple,2308594,0,TRUE,1,1,11,2577,ac,1003804,2,0.798776193,275.2368236,WPA2-PSK/CCMP,44,8,6,0,5.32E-04,47,275.2368236,37,8753441333,1,0.011938608,36,576,8,dca9046ee55a
1512492863,67.77192004,ac,242.3179873,40,VHT,269.2422081,18,400,269.2422081,221,277,39320,0.435166146,5,0,360,0,0.078117159,470430077,120.4025718,0,26.331,547,5,343.0198947,1512492789,7977,120.4025718,142.759,1512492780,0.200240574,67.77192004,0,0.139646052,1638,24590998,400,399,2,9458,-90,-80,57.39222425,173,-58,Windows 10,4.16E-04,3.555555556,,24,0.794553874,604956,0.095279521,9,22.59335415,29.13024884,932333,-54,Hon Hai Precision Ind. Co.,389121,0,TRUE,1,1,0,508,ac,153226,6,0.794553874,338.8596002,WPA2-PSK/CCMP,44,8,4,0,0.008202355,12,338.8596002,38,2420592916,1,0.008960007,32,576,8,441ca8e1f193
1512492900,67.43309187,ac,240.6823965,40,VHT,267.424885,17,300,267.424885,3366,299,49893,0.227425092,5,70,324,0,0.114771157,586344443,116.5802716,0,27.958,607,5,342.8716285,1512492879,32851,116.5802716,137.737,1512492840,0.046484183,67.43309187,0,0.047454454,1206,2059235,324,69759,2,33579,-90,-79.39512945,55.57025061,175,-59,Windows 10,4.14E-04,3.444444444,,270,0.793156231,134265561,0.133486455,2,30.90299632,31.25852664,1197621,-58,Hon Hai Precision Ind. Co.,493240,0,TRUE,1,1,5,597,ac,208009,5,0.793156231,337.1654593,WPA2-PSK/CCMP,44,8,4,0,0.004377933,47,337.1654593,31,3127904183,1,0.014337365,31,576,8,441ca8e1f193
